cluster_label,source_id,ra,dec,pmra,pmdec,pmra_error,pmdec_error,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,prob_A,membership_prob,prob_source,ms_flag,giant_flag,cluster_centre_ra,cluster_centre_dec,hunt24_name,simbad_name,sp_type,sp_class
188,458075652452901760,37.974516,57.693794,-0.225340,-1.066048,0.014031,0.014708,0.413523,0.017503,13.888088,14.272183,13.305758,1.009865,0.498412,0.992585,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458123373825319168,38.455404,57.770119,-0.219212,-1.040996,0.009835,0.010018,0.432316,0.011423,12.645812,12.929538,12.192884,0.944670,0.000000,0.988314,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458081562327628672,38.038565,57.860457,-0.318118,-1.100572,0.036401,0.037847,0.360761,0.043243,16.274015,16.882404,15.512013,1.001403,0.000000,0.942456,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458066547122174976,37.764256,57.477632,-0.315846,-1.043288,0.046411,0.048899,0.379629,0.054318,16.737892,17.421345,15.928591,0.982766,0.000000,0.965702,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458067543554574080,37.939456,57.504193,-0.399674,-1.127371,0.038277,0.038945,0.424946,0.047191,16.381870,16.997513,15.614429,0.983000,0.504627,0.971857,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458029095005597184,38.248868,57.661427,-0.210605,-1.030397,0.056410,0.059304,0.541289,0.066609,16.965677,17.759624,16.096432,0.998253,0.000000,0.907669,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458029365582585600,38.218525,57.691912,-0.171252,-1.017723,0.061517,0.060967,0.407604,0.069585,17.078182,17.826311,16.231602,1.000928,0.000000,0.959288,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458067062518240640,37.794191,57.513079,-0.362963,-1.118957,0.017769,0.018925,0.400272,0.021489,11.419643,11.742347,10.916262,1.149417,0.000000,0.985036,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458067749712984576,37.947284,57.549368,-0.366273,-1.014946,0.017841,0.018164,0.435962,0.022031,14.767496,15.257384,14.103048,0.983121,0.000000,0.982694,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106782373516416,38.702514,57.634700,-0.261104,-1.089809,0.015020,0.016883,0.399101,0.019267,11.053920,11.350863,10.575829,1.119030,0.497856,0.993170,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458109148893635584,38.765613,57.752782,-0.304941,-1.152941,0.015183,0.015909,0.376061,0.018643,12.767302,13.109037,12.244856,1.450436,0.000000,0.957767,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458109428073355392,39.065394,57.626237,-0.228771,-1.153312,0.011966,0.012219,0.417584,0.014658,13.770110,14.106137,13.250760,1.021661,1.000000,0.974350,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458107538287748224,38.816945,57.650004,-0.240949,-1.101597,0.021564,0.022043,0.429952,0.026466,15.121244,15.551065,14.503509,1.041013,0.000000,0.987813,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458108947036982656,38.847721,57.729420,-0.272506,-1.127219,0.027282,0.028131,0.414661,0.033275,15.685308,16.147154,15.033925,1.014254,0.492622,0.981292,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458110630664171008,39.020536,57.686030,-0.272486,-1.113140,0.018168,0.018134,0.398638,0.022300,14.799773,15.190755,14.222197,1.011470,0.957624,0.976833,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458123171961868032,38.466758,57.773451,-0.251920,-1.147816,0.043550,0.041892,0.354041,0.049555,16.489061,17.099703,15.646113,1.024250,0.000000,0.960646,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458075652452720000,37.969369,57.700978,-0.257688,-1.093662,0.012061,0.012752,0.395274,0.014569,12.007399,12.347988,11.485195,1.085411,0.000000,0.991944,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074965257964288,38.066058,57.670091,-0.206706,-0.947713,0.020970,0.021565,0.441864,0.025547,14.957175,15.364848,14.364234,1.052693,0.492331,0.945470,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458075652452721664,37.972397,57.697637,-0.322443,-1.019456,0.015031,0.016068,0.370487,0.018767,6.778999,7.237302,6.114681,0.991715,0.000000,0.956158,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458040708598204672,37.608041,57.341635,-0.294195,-1.140063,0.057064,0.061990,0.427309,0.067761,17.138243,17.998530,16.215666,0.906897,0.000000,0.901854,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074862178736128,38.151223,57.679651,-0.197066,-1.162730,0.094760,0.091708,0.346851,0.106630,17.785286,18.673960,16.877592,0.982492,0.000000,0.936046,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458076270927977856,38.011859,57.751277,-0.367940,-0.963820,0.034960,0.036529,0.407331,0.042154,15.942228,16.467330,15.248330,1.053273,0.000000,0.938674,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458071357485492096,37.601555,57.628939,-0.280253,-1.011652,0.027659,0.028226,0.430681,0.034473,15.588807,16.048214,14.951770,1.008621,1.000000,0.959918,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458072731874965376,37.872647,57.702312,-0.260112,-0.961574,0.031045,0.031281,0.423552,0.037175,15.655406,16.117105,15.017201,1.084541,0.000000,0.957104,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106610574828672,38.705227,57.619325,-0.159993,-1.127464,0.020112,0.021034,0.443592,0.025546,14.829028,15.364287,14.123296,1.080763,0.527193,0.968287,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458081699766568192,38.060437,57.892386,-0.303923,-1.055970,0.014517,0.016490,0.400867,0.017984,14.232737,14.627805,13.652102,1.069397,0.981459,0.978681,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074312422947584,38.110322,57.638175,-0.310354,-1.122568,0.014025,0.014139,0.430344,0.016898,13.796250,14.151926,13.258619,1.099268,0.583233,0.994722,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458075308856074752,37.965105,57.660424,-0.177718,-0.969620,0.043299,0.041990,0.457857,0.049962,15.946800,16.426123,15.214504,1.358456,0.521004,0.920288,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458073831386731392,37.792284,57.752955,-0.351571,-1.112453,0.013897,0.014370,0.417323,0.016632,13.939473,14.418233,13.282582,1.025756,0.000000,0.984090,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458119220598354432,38.505064,57.652077,-0.307705,-1.150236,0.017990,0.018987,0.412749,0.022937,14.650632,15.065468,14.053585,1.004427,0.000000,0.993713,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074243703481344,38.047203,57.630494,-0.380618,-0.973187,0.017952,0.017964,0.447023,0.021381,14.477255,14.842127,13.929718,0.982011,0.521004,0.950877,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458108397281195648,38.803568,57.679797,-0.305189,-1.155422,0.046583,0.045970,0.389296,0.056125,16.700254,17.362818,15.909080,0.989217,0.497856,0.967837,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458131830622134656,38.628191,57.964806,-0.233916,-1.081033,0.013897,0.013735,0.397743,0.015826,14.012873,14.372629,13.468625,1.065821,0.980110,0.949515,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458066031726094848,37.911479,57.478946,-0.374124,-1.133048,0.037327,0.038916,0.426810,0.045757,16.421200,17.079834,15.633350,0.940359,0.000000,0.977030,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458068574346668800,37.973744,57.608818,-0.325105,-1.110308,0.019644,0.020312,0.452708,0.024266,14.936206,15.344014,14.345630,0.996438,0.515149,0.985536,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458072353917880832,37.794154,57.646388,-0.304517,-1.097697,0.029774,0.031454,0.426930,0.037061,15.792920,16.287200,15.120263,1.020162,0.000000,0.985217,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458073247271056640,37.725218,57.690045,-0.401954,-1.008879,0.017591,0.018210,0.409114,0.020683,14.498451,14.928264,13.880298,1.001589,1.000000,0.947766,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458124885653804288,38.576362,57.825571,-0.222749,-0.997558,0.010875,0.012387,0.433740,0.014245,12.070942,12.386470,11.573106,1.043618,0.000000,0.968571,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458083486473122176,37.599882,57.652315,-0.300870,-1.077928,0.021735,0.024121,0.403870,0.028494,15.180954,15.629009,14.553179,0.967086,1.000000,0.976429,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458101765846371200,38.826640,57.480418,-0.248023,-1.154452,0.027714,0.029612,0.477341,0.036913,15.650218,16.080727,15.035604,0.991699,0.000000,0.946597,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458093137254936320,37.655690,57.868247,-0.309529,-1.189143,0.011206,0.012851,0.408446,0.013601,12.432375,12.730601,11.957891,0.993791,0.913038,0.925678,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458103243320469504,38.966517,57.582744,-0.262718,-1.118447,0.020834,0.021855,0.425195,0.025432,14.939630,15.402984,14.291849,1.043822,0.965995,0.984297,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458105545422956032,38.742645,57.566692,-0.335400,-1.092000,0.013006,0.014364,0.454763,0.018015,13.877720,14.215466,13.360097,1.060457,0.000000,0.976453,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458105614142424832,38.800211,57.585474,-0.277607,-0.925341,0.026373,0.028451,0.419730,0.034193,15.485503,16.058125,14.751252,1.024873,0.000000,0.932556,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458074170679377280,38.067223,57.610931,-0.467486,-1.114884,0.010663,0.011871,0.398820,0.014099,12.536461,12.884494,12.009809,1.065259,0.000000,0.946668,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458077164281156864,38.171097,57.767103,-0.291350,-1.175142,0.043614,0.045804,0.408201,0.050950,16.435905,17.067093,15.668835,1.089068,0.000000,0.975761,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458078985347314432,37.902227,57.753128,-0.260526,-1.084177,0.012332,0.013334,0.390878,0.015615,9.689770,10.142195,9.051745,1.105838,0.000000,0.985941,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458092007688139776,37.715343,57.810014,-0.273464,-1.142413,0.018624,0.020619,0.437064,0.022832,11.398036,11.708887,10.903599,1.183481,0.000000,0.960839,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458119186238589312,38.621024,57.723295,-0.229689,-1.201645,0.040633,0.041459,0.410688,0.047586,16.366072,16.952740,15.622424,1.093626,0.000000,0.964051,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458104995667161088,38.702058,57.509142,-0.369620,-1.093592,0.023020,0.024749,0.421875,0.031693,15.222520,15.752160,14.519923,0.990162,0.527753,0.987453,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458105545422957440,38.748944,57.562184,-0.353092,-1.106212,0.058466,0.060973,0.453348,0.074889,17.089285,17.889751,16.203205,1.044924,0.000000,0.967491,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106748013776256,38.748172,57.634277,-0.290191,-1.160395,0.054200,0.057313,0.415750,0.069239,16.992300,17.564278,16.034569,1.024495,0.494140,0.971110,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458108122403268736,38.889045,57.707472,-0.350366,-1.131605,0.056130,0.056595,0.402630,0.067306,17.037516,17.879177,16.141378,1.048027,0.000000,0.943652,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106748013777152,38.730343,57.634136,-0.260605,-1.102804,0.018013,0.019030,0.377067,0.023236,14.662798,15.068039,14.070723,1.043827,0.000000,0.983688,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458172615632315136,38.241589,57.893195,-0.133568,-1.092403,0.016907,0.019225,0.418409,0.020984,14.535232,15.010145,13.880372,1.063621,0.000000,0.927513,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458172924869294208,38.220315,57.929345,-0.374079,-1.018650,0.017880,0.017954,0.421863,0.021130,8.007365,8.561701,7.267591,1.018448,1.000000,0.944115,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458173371547433344,38.350503,57.917812,-0.378889,-1.099373,0.012951,0.013667,0.430219,0.015695,10.286090,10.690848,9.691833,1.141623,0.000000,0.962657,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458107297769581568,38.880320,57.638746,-0.201643,-1.081677,0.023143,0.024481,0.423124,0.029503,15.295897,15.737786,14.668477,1.011990,0.000000,0.979870,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458108569079444480,38.695173,57.685312,-0.200443,-1.112554,0.027482,0.028835,0.460742,0.033492,15.569880,16.045100,14.915387,1.040749,0.000000,0.968308,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458111111700490752,39.092044,57.716379,-0.177720,-1.144071,0.021631,0.021530,0.419424,0.025503,15.165680,15.609266,14.537284,1.063019,0.993865,0.918589,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458175226971655040,38.326242,58.042956,-0.298844,-1.118101,0.013840,0.014230,0.405629,0.015985,14.086517,14.585967,13.408325,1.005287,0.000000,0.931888,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458104652069731456,38.919639,57.625181,-0.227601,-1.108822,0.018670,0.019059,0.469095,0.023777,14.842048,15.273165,14.223374,1.021994,0.000000,0.923656,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106679294307456,38.695629,57.616721,-0.321622,-1.121741,0.013584,0.013590,0.451252,0.016471,13.621863,13.997650,13.058225,1.162709,0.497856,0.981170,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458101662772544128,38.805569,57.476467,-0.226961,-1.124728,0.041059,0.043541,0.454574,0.055323,16.506138,17.119936,15.735385,1.016673,0.000000,0.970759,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458101903290712576,38.741699,57.485105,-0.272383,-1.129985,0.055331,0.058106,0.386019,0.074732,17.011278,17.851498,16.113060,1.056951,0.536280,0.972433,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458171103803234176,38.283691,57.818147,-0.417167,-1.083416,0.059527,0.057138,0.416014,0.062673,16.866821,17.581505,16.041690,1.063272,0.000000,0.935711,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106507495162368,38.609339,57.620579,-0.355401,-1.027189,0.053145,0.053833,0.338595,0.067934,16.931772,17.601020,16.135778,1.014274,0.000000,0.953913,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106541854899712,38.614458,57.625022,-0.195435,-1.147039,0.019294,0.020148,0.450542,0.025001,14.899840,15.266444,14.345756,0.964432,0.000000,0.976822,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458120869865750272,38.733033,57.741760,-0.250219,-1.097833,0.016818,0.016949,0.431443,0.019848,14.606306,14.972892,14.040715,1.092750,0.495741,0.988523,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458121247822850944,38.693121,57.782875,-0.148627,-1.032964,0.054994,0.055249,0.414334,0.065137,17.077793,17.763853,16.270994,0.991483,0.000000,0.904104,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458092660523918720,37.779574,57.887764,-0.273625,-1.075855,0.019047,0.022909,0.378735,0.023731,11.336452,11.636480,10.855304,1.600399,0.000000,0.924996,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458101761548872448,38.821067,57.483208,-0.164046,-1.032478,0.039888,0.042845,0.422265,0.053591,16.428213,17.087580,15.635927,0.999238,0.000000,0.947350,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458106129538047232,38.632526,57.573606,-0.187830,-1.159737,0.054371,0.057288,0.420544,0.071588,16.979246,17.705994,16.124733,1.001851,0.543152,0.966133,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458108259842465536,38.773119,57.658383,-0.217802,-1.068062,0.027072,0.026923,0.460152,0.033608,15.493618,15.953640,14.857215,0.987851,0.489902,0.970995,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458128051050988544,38.726315,57.859357,-0.153845,-1.067917,0.010660,0.011228,0.406443,0.013393,13.167313,13.503798,12.649633,1.112974,0.000000,0.946929,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458120354469696768,38.682755,57.709564,-0.300722,-1.079014,0.026693,0.027636,0.400645,0.031217,15.537740,15.989321,14.901901,1.050694,0.495741,0.989207,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458101181736200448,38.907649,57.487018,-0.286889,-1.257997,0.013927,0.014151,0.408809,0.017926,9.394827,9.660195,8.946687,1.083016,0.000000,0.923441,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458101594053050240,38.909779,57.522637,-0.279998,-1.132973,0.029631,0.033161,0.450259,0.042474,15.761492,16.241179,15.100322,1.000921,0.000000,0.974109,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458116059502766720,39.078893,57.813671,-0.250423,-1.115695,0.012816,0.013515,0.424274,0.016224,13.889342,14.246249,13.344667,1.002776,0.000000,0.954974,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458114135357466240,38.926870,57.740177,-0.192029,-1.036654,0.052794,0.053191,0.401407,0.063543,16.979982,17.783360,16.099245,0.989615,0.000000,0.911263,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458120285750197888,38.532106,57.768877,-0.362655,-1.122717,0.074332,0.075799,0.338083,0.090024,17.551865,18.409899,16.641409,1.007039,0.000000,0.927875,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458120320109962496,38.680155,57.696980,-0.311468,-1.174511,0.031315,0.032240,0.443169,0.038155,15.908507,16.427107,15.221306,1.024263,0.000000,0.977047,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458121282182578944,38.721626,57.795289,-0.211029,-1.128644,0.049691,0.048462,0.386117,0.059946,16.834862,17.562780,15.996443,1.017402,0.000000,0.946745,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458105403682162816,38.682708,57.563591,-0.162347,-1.094753,0.117394,0.114072,0.358747,0.143057,18.115640,19.030120,17.190863,1.018483,0.000000,0.903913,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458118121086736256,38.567947,57.598359,-0.433687,-1.070414,0.040962,0.044029,0.388492,0.054451,16.507137,17.124239,15.744807,1.007724,0.000000,0.954727,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458118636482794496,38.548987,57.676487,-0.329261,-1.044384,0.032276,0.033059,0.355993,0.039517,15.941069,16.541204,15.188019,1.010012,0.000000,0.971573,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458120526268371456,38.685605,57.741318,-0.205567,-1.095864,0.022410,0.023128,0.375182,0.026047,15.049746,15.428033,14.481406,1.062118,0.000000,0.967843,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458125061753795456,38.472661,57.835506,-0.341710,-1.091196,0.023617,0.025154,0.479484,0.028072,15.501247,16.006296,14.824285,1.021763,0.000000,0.900839,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458171447400598400,38.326290,57.844312,-0.225152,-0.951767,0.046337,0.047368,0.400983,0.053776,16.718650,17.448576,15.876701,0.997795,1.000000,0.904801,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458171309961659264,38.263833,57.829464,-0.310753,-1.043930,0.069179,0.076736,0.419319,0.084792,17.355274,18.126938,16.493143,1.071886,0.000000,0.947467,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458114616393784448,38.932681,57.776315,-0.209738,-1.057083,0.035564,0.035983,0.382856,0.042823,16.182816,16.770525,15.435396,1.069781,0.000000,0.931022,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458125297971053056,38.604875,57.856190,-0.370931,-1.093682,0.027650,0.027111,0.370994,0.033818,15.684323,16.141949,15.039937,0.979263,0.000000,0.935407,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458119529835993600,38.477569,57.682241,-0.359881,-1.130277,0.014331,0.015092,0.407984,0.017345,11.173999,11.485493,10.679411,0.967818,0.000000,0.992722,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458131658823485312,38.595118,57.915948,-0.205873,-1.083149,0.026528,0.025237,0.400289,0.029459,15.522350,15.934250,14.912820,1.015149,0.000000,0.951472,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458121660139713152,38.629589,57.788816,-0.379885,-1.159249,0.049885,0.053107,0.380878,0.060697,16.859835,17.594908,16.013900,1.020305,0.000000,0.933906,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458122862730604800,38.374101,57.730520,-0.275955,-1.153536,0.099618,0.110817,0.404078,0.122698,17.953707,18.906382,17.009743,1.025487,0.000000,0.942815,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458172340753794944,38.136895,57.869626,-0.266780,-1.098117,0.043206,0.049610,0.351889,0.054726,16.529541,17.162241,15.753913,1.061529,0.000000,0.936563,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458175158252191488,38.351278,58.028104,-0.302377,-1.070566,0.025820,0.026234,0.396037,0.029915,15.566919,16.166174,14.805020,1.039319,0.000000,0.907955,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458175295691281920,38.119950,57.892294,-0.307406,-1.106397,0.029507,0.033433,0.425137,0.035849,15.782310,16.286776,15.105671,1.065787,1.000000,0.971546,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
188,458175364410749824,38.103187,57.906412,-0.279116,-1.110838,0.070055,0.074406,0.454433,0.084542,17.409863,18.243462,16.519636,1.000233,1.000000,0.901359,mcmc,,,38.347968,57.545864,NGC_957,"NGC   957, [FSR2007] 0603",,
